elapsed_time,id,time,alt,lat,lng,pressure,ohm,hum,co2,temp,rssi
0:12:36,1222,14:16:26,2697.10,69.318657,16.018440,71608.25,39819.44,12.3125,347.28,25.8125,-107
0:12:39,1223,14:16:28,2706.70,69.318726,16.018515,71492.94,40235.51,12.2187,346.33,25.7344,-98
0:12:41,1224,14:16:31,2722.70,69.318916,16.018566,71390.98,41091.44,12.1875,343.77,25.7188,-119
0:12:43,1225,14:16:33,2731.80,69.319031,16.018448,71303.17,41531.74,12.2031,341.53,25.6875,-97
0:12:45,1226,14:16:35,2742.40,69.319168,16.018328,71183.57,41980.60,12.2578,340.61,25.6875,-100
0:12:47,1227,14:16:37,2755.00,69.319283,16.018215,71033.19,42904.93,12.2578,340.61,25.6875,-108
0:12:50,1228,14:16:39,2766.40,69.319313,16.018072,70950.88,42904.93,12.3281,341.68,25.6719,-111
0:12:52,1229,14:16:42,2773.80,69.319366,16.017921,70876.91,42904.93,12.2734,339.50,25.6719,-106
0:12:54,1230,14:16:44,2785.70,69.319481,16.017828,70817.92,42904.93,12.1328,337.20,25.5938,-108
0:12:56,1231,14:16:46,2793.50,69.319595,16.017733,70746.06,42904.93,12.0547,336.86,25.5781,-97
0:12:58,1232,14:16:48,2801.40,69.319664,16.017639,70670.41,42438.21,11.9922,338.16,25.5000,-99
0:13:0,1233,14:16:50,2810.00,69.319748,16.017536,70584.77,42438.21,11.9922,338.28,25.4688,-102
0:13:3,1234,14:16:52,2818.70,69.319870,16.017458,70475.50,42904.93,11.9375,335.82,25.3906,-97
0:13:5,1235,14:16:55,2830.00,69.320023,16.017225,70376.34,43380.98,11.9375,335.82,25.3906,-98
0:13:7,1236,14:16:57,2840.80,69.320091,16.017029,70301.81,43380.98,11.9375,334.34,25.4063,-98
0:13:9,1237,14:16:59,2850.10,69.320175,16.016817,70184.50,43866.69,11.8594,333.90,25.3594,-110
0:13:11,1238,14:17:1,2861.70,69.320274,16.016634,70075.47,43866.69,11.7344,332.93,25.3125,-98
0:13:14,1239,14:17:3,2870.70,69.320419,16.016642,69994.33,44362.25,11.7578,332.43,25.2188,-112
0:13:16,1240,14:17:5,2876.00,69.320564,16.016644,69923.70,43380.98,11.6797,329.69,25.2188,-102
0:13:18,1241,14:17:8,2888.60,69.320724,16.016478,69844.09,43380.98,11.6641,327.62,25.1875,-97
0:13:20,1242,14:17:10,2895.20,69.320862,16.016420,69779.05,42904.93,11.7578,327.24,25.1875,-99
0:13:22,1243,14:17:12,2901.20,69.321014,16.016338,69716.53,42904.93,11.7578,327.24,25.1875,-103
0:13:24,1244,14:17:14,2909.20,69.321106,16.016293,69633.73,42904.93,11.8984,329.05,25.1250,-100
0:13:27,1245,14:17:16,2916.60,69.321198,16.016190,69550.50,42904.93,11.8516,328.09,25.1406,-128
0:13:29,1246,14:17:19,2925.90,69.321373,16.016077,69446.15,42438.21,11.7578,328.42,25.0938,-96
0:13:31,1247,14:17:21,2939.70,69.321510,16.016140,69354.02,43380.98,11.8047,329.54,25.0625,-104
0:13:33,1248,14:17:23,2949.80,69.321587,16.016174,69247.99,43866.69,11.7500,328.73,25.0156,-111
0:13:35,1249,14:17:25,2960.00,69.321640,16.016075,69147.03,44362.25,11.5781,327.01,24.9844,-98
0:13:37,1250,14:17:27,2969.90,69.321732,16.015841,69027.25,44868.05,11.5312,326.81,24.9844,-97
0:13:40,1251,14:17:29,2980.30,69.321892,16.015760,68950.09,44868.05,11.5312,326.81,24.9844,-100
0:13:42,1252,14:17:32,2988.90,69.322136,16.015768,68849.63,45384.38,11.4453,325.98,24.9063,-107
0:13:44,1253,14:17:34,3004.80,69.322281,16.015591,68748.30,45911.56,11.3359,325.82,24.8125,-113
0:13:46,1254,14:17:36,3013.30,69.322380,16.015377,68671.61,45911.56,11.1719,325.78,24.7500,-109
0:13:48,1255,14:17:38,3023.90,69.322487,16.015228,68568.09,45911.56,11.0625,325.73,24.7188,-109
0:13:53,1257,14:17:43,3042.80,69.322853,16.015398,68361.92,46999.99,10.7656,325.97,24.6406,-113
0:13:55,1258,14:17:45,3060.40,69.322968,16.015293,68217.27,46999.99,10.7656,326.81,24.5938,-106
0:13:57,1259,14:17:47,3072.60,69.323044,16.015265,68110.67,46999.99,10.5859,326.99,24.5625,-99
0:13:59,1260,14:17:49,3080.20,69.323174,16.015417,68045.61,46999.99,10.5391,326.05,24.4844,-112
0:14:1,1261,14:17:51,3088.00,69.323288,16.015520,67955.77,46999.99,10.4844,325.98,24.3906,-102
0:14:4,1262,14:17:53,3097.00,69.323456,16.015482,67885.63,46999.99,10.5547,326.17,24.3438,-107
0:14:6,1263,14:17:56,3106.30,69.323654,16.015421,67806.83,47561.98,10.4844,326.08,24.3281,-103
0:14:8,1264,14:17:58,3119.50,69.323807,16.015446,67724.14,46999.99,10.5781,326.01,24.2969,-105
0:14:10,1265,14:18:0,3127.20,69.323990,16.015419,67649.81,46999.99,10.5156,326.31,24.2813,-108
0:14:12,1266,14:18:2,3137.40,69.324120,16.015369,67558.03,46450.03,10.4687,325.65,24.2344,-104
0:14:14,1267,14:18:4,3146.20,69.324234,16.015461,67471.80,46450.03,10.4687,325.65,24.2344,-108
0:14:17,1268,14:18:6,3155.40,69.324333,16.015444,67372.20,46450.03,10.2891,325.04,24.1719,-99
0:14:19,1269,14:18:9,3170.90,69.324501,16.015310,67264.33,45911.56,10.1641,323.46,24.1719,-114
0:14:21,1270,14:18:11,3180.60,69.324608,16.015150,67175.60,46450.03,10.1172,322.06,24.1250,-110
0:14:23,1271,14:18:13,3188.70,69.324738,16.015057,67106.93,45911.56,9.9609,321.28,24.1250,-108
0:14:25,1272,14:18:15,3198.10,69.324890,16.014954,67005.56,45911.56,9.8906,319.63,24.1094,-124
0:14:28,1273,14:18:17,3209.30,69.324997,16.014870,66906.78,45911.56,9.9141,320.00,24.1250,-121
0:14:30,1274,14:18:20,3222.50,69.325134,16.014925,66780.22,46450.03,9.9141,320.00,24.1250,-122
0:14:32,1275,14:18:22,3237.00,69.325226,16.015070,66695.48,46999.99,9.8906,320.13,24.1094,-112
0:14:34,1276,14:18:24,3245.10,69.325371,16.015219,66624.97,46999.99,9.9375,320.62,24.0156,-117
0:14:36,1277,14:18:26,3253.20,69.325478,16.015242,66557.67,47561.98,10.0625,320.16,24.0000,-103
0:14:38,1278,14:18:28,3260.50,69.325592,16.015194,66477.12,46999.99,10.2500,319.88,23.9219,-108
0:14:41,1279,14:18:30,3269.70,69.325722,16.015223,66369.70,47561.98,10.2656,319.39,23.8750,-109
0:14:43,1280,14:18:33,3280.30,69.325989,16.015245,66270.88,47561.98,10.2344,319.82,23.8438,-99
0:14:45,1281,14:18:35,3295.30,69.326180,16.015228,66170.05,48136.29,10.1719,319.61,23.8125,-104
0:14:47,1282,14:18:37,3304.70,69.326378,16.015154,66095.10,48136.29,10.2109,319.40,23.7969,-103
0:14:49,1283,14:18:39,3312.80,69.326515,16.015020,66019.23,48723.36,10.2109,319.40,23.7969,-114
0:14:52,1284,14:18:41,3319.50,69.326614,16.015066,65944.86,48723.36,10.2578,319.11,23.7500,-115
0:14:54,1285,14:18:43,3328.00,69.326759,16.015106,65864.90,49323.58,10.3047,318.59,23.7031,-96
0:14:56,1286,14:18:46,3342.60,69.326981,16.014996,65772.45,49323.58,10.4297,319.60,23.5938,-97
0:14:58,1287,14:18:48,3351.20,69.327118,16.014853,65679.06,48723.36,10.5859,320.40,23.5469,-108
0:15:0,1288,14:18:50,3362.10,69.327217,16.014870,65572.61,48723.36,10.5859,320.98,23.4688,-97
0:15:2,1289,14:18:52,3371.50,69.327309,16.014967,65484.49,48723.36,10.5625,321.42,23.3750,-99
0:15:5,1290,14:18:54,3381.80,69.327408,16.014864,65370.19,48723.36,10.5625,321.42,23.3750,-103
0:15:7,1291,14:18:57,3390.40,69.327644,16.014666,65301.73,49323.58,10.4531,321.62,23.2813,-103
0:15:9,1292,14:18:59,3404.70,69.327759,16.014616,65207.59,49323.58,10.4766,322.30,23.2188,-99
0:15:11,1293,14:19:1,3414.30,69.327888,16.014751,65116.47,49323.58,10.4687,322.28,23.1875,-99
0:15:13,1294,14:19:3,3423.30,69.327995,16.014923,65035.02,49323.58,10.5625,321.52,23.1875,-103
0:15:15,1295,14:19:5,3431.00,69.328133,16.015041,64976.32,49323.58,10.5547,321.02,23.0938,-97
0:15:18,1296,14:19:7,3440.40,69.328285,16.015059,64877.08,49323.58,10.6172,320.74,23.0156,-99
0:15:20,1297,14:19:10,3453.20,69.328461,16.014883,64814.55,49937.50,10.5859,321.00,22.9844,-105
0:15:22,1298,14:19:12,3460.50,69.328575,16.014935,64746.57,49323.58,10.5859,321.00,22.9844,-99
0:15:24,1299,14:19:14,3468.40,69.328720,16.015032,64676.15,49323.58,10.5625,321.06,22.9063,-120
0:15:26,1300,14:19:16,3476.30,69.328865,16.014975,64602.85,49937.50,10.6719,320.24,22.7969,-115
0:15:29,1301,14:19:18,3483.80,69.329041,16.014975,64533.89,49323.58,10.7187,319.51,22.7500,-113
0:15:31,1302,14:19:21,3490.70,69.329285,16.015081,64466.69,49323.58,10.6484,318.49,22.6875,-102
0:15:33,1303,14:19:23,3504.10,69.329422,16.015057,64371.59,49937.50,10.6250,318.83,22.7031,-104
0:15:35,1304,14:19:25,3516.20,69.329559,16.015089,64260.97,51208.11,10.4766,318.42,22.6094,-97
0:15:37,1305,14:19:27,3526.40,69.329720,16.015255,64161.17,51865.86,10.1719,317.84,22.4219,-115
0:15:39,1306,14:19:29,3534.80,69.329910,16.015423,64090.77,51865.86,10.1719,317.84,22.4219,-100
0:15:42,1307,14:19:31,3545.40,69.330063,16.015505,63984.10,52539.26,9.8984,317.35,22.2031,-110
0:15:44,1308,14:19:34,3555.20,69.330223,16.015400,63899.32,52539.26,9.7500,315.77,22.0781,-108
0:15:46,1309,14:19:36,3567.90,69.330338,16.015337,63827.42,52539.26,9.7500,314.35,21.9844,-102
0:15:48,1310,14:19:38,3575.70,69.330528,16.015303,63757.30,52539.26,9.7187,312.48,21.9375,-102
0:15:50,1311,14:19:40,3584.90,69.330696,16.015284,63675.56,51865.86,9.7109,308.69,21.8906,-107
0:15:53,1312,14:19:42,3593.90,69.330849,16.015285,63574.28,51865.86,9.7812,300.51,21.8750,-112
0:15:55,1313,14:19:44,3609.60,69.331009,16.015329,63449.66,51865.86,9.7422,266.39,21.8750,-103
0:15:57,1314,14:19:47,3622.40,69.331291,16.015551,63382.60,51865.86,9.8203,268.25,21.8438,-106
0:15:59,1315,14:19:49,3631.90,69.331497,16.015636,63302.21,51865.86,9.8203,266.11,21.7656,-105
0:16:1,1316,14:19:51,3638.80,69.331657,16.015553,63231.67,51865.86,9.8672,271.14,21.7500,-99
0:16:6,1318,14:19:55,3656.20,69.331985,16.015635,63043.93,51865.86,9.8750,283.65,21.5469,-107
0:16:8,1319,14:19:58,3664.70,69.332222,16.015617,62942.75,51865.86,9.9687,282.95,21.4219,-100
0:16:10,1320,14:20:0,3679.80,69.332413,16.015486,62864.91,51865.86,10.0234,282.84,21.3438,-102
0:16:12,1321,14:20:2,3686.10,69.332581,16.015375,62799.22,51865.86,10.1641,284.53,21.2656,-112
0:16:14,1322,14:20:4,3695.10,69.332741,16.015402,62712.49,51865.86,10.1641,284.53,21.2656,-102
0:16:16,1323,14:20:6,3706.70,69.332939,16.015402,62599.37,53228.93,10.2266,288.77,21.2031,-102
0:16:19,1324,14:20:8,3719.50,69.333122,16.015511,62465.96,53228.93,10.2891,289.41,21.1875,-112
0:16:21,1325,14:20:11,3731.80,69.333397,16.015759,62379.18,53935.33,10.3047,286.84,21.1563,-99
0:16:23,1326,14:20:13,3748.40,69.333580,16.015806,62273.21,53935.33,10.3047,281.34,21.1250,-103
0:16:25,1327,14:20:15,3757.60,69.333755,16.015697,62203.25,53935.33,10.3828,280.35,21.0781,-106
0:16:27,1328,14:20:17,3766.60,69.333893,16.015717,62115.75,53935.33,10.1875,277.91,20.9688,-102
0:16:30,1329,14:20:19,3775.10,69.334038,16.015776,62039.98,53935.33,10.1875,277.91,20.9688,-119
0:16:32,1330,14:20:22,3784.60,69.334328,16.015711,61962.03,53228.93,10.1250,279.93,20.9063,-102
0:16:34,1331,14:20:24,3799.50,69.334534,16.015673,61875.44,52539.26,10.0000,277.93,20.8438,-108
0:16:36,1332,14:20:26,3811.50,69.334763,16.015680,61775.16,53228.93,9.9766,278.22,20.7500,-102
0:16:38,1333,14:20:28,3819.80,69.334961,16.015541,61688.45,53228.93,9.9297,275.84,20.7031,-106
0:16:40,1334,14:20:30,3829.80,69.335159,16.015373,61608.25,53228.93,9.9297,275.50,20.7344,-124
0:16:43,1335,14:20:32,3839.90,69.335388,16.015335,61503.11,53228.93,9.9141,272.71,20.6719,-107
0:16:45,1336,14:20:35,3849.20,69.335747,16.015358,61432.95,53935.33,9.8984,272.62,20.6875,-124
0:16:47,1337,14:20:37,3861.60,69.335953,16.015461,61366.81,53935.33,9.8750,274.35,20.6406,-116
0:16:49,1338,14:20:39,3871.20,69.336143,16.015465,61290.09,54659.29,9.8750,274.35,20.6406,-103
0:16:53,1340,14:20:43,3894.70,69.336578,16.015329,61057.91,54659.29,10.0312,277.27,20.5469,-107
0:16:56,1341,14:20:45,3907.90,69.336746,16.015402,60955.69,54659.29,9.9844,278.48,20.5156,-107
0:16:58,1342,14:20:48,3923.10,69.337082,16.015532,60880.40,54659.29,9.6172,279.83,20.3125,-102
0:17:0,1343,14:20:50,3931.40,69.337273,16.015547,60812.56,55401.24,9.4844,279.69,20.2188,-122
0:17:2,1344,14:20:52,3941.10,69.337494,16.015427,60725.67,56942.31,9.5937,279.89,20.2031,-111
0:17:4,1345,14:20:54,3951.80,69.337715,16.015415,60627.87,56162.00,9.5937,279.89,20.2031,-121
0:17:7,1346,14:20:56,3961.90,69.337959,16.015398,60521.62,56162.00,9.7187,279.35,20.1250,-107
0:17:11,1348,14:21:1,3992.20,69.338608,16.015152,60321.22,55401.24,9.8281,277.34,20.0469,-111
0:17:13,1349,14:21:3,3999.60,69.338821,16.014996,60249.06,56162.00,9.7344,277.11,20.0469,-119
0:17:15,1350,14:21:5,4009.00,69.339043,16.014944,60159.58,56162.00,9.6328,276.39,19.9688,-108
0:17:17,1351,14:21:7,4023.30,69.339264,16.014868,60023.09,56942.31,9.5547,275.86,19.8906,-105
0:17:20,1352,14:21:9,4035.20,69.339432,16.014812,59938.74,57742.83,9.6172,276.28,19.8125,-112
0:17:22,1353,14:21:12,4043.70,69.339653,16.014666,59880.44,57742.83,9.5312,276.63,19.7656,-100
0:17:24,1354,14:21:14,4054.20,69.339882,16.014547,59810.09,57742.83,9.5312,276.63,19.7656,-104
0:17:26,1355,14:21:16,4062.90,69.340080,16.014505,59735.12,57742.83,9.5000,276.14,19.7031,-102
0:17:28,1356,14:21:18,4071.00,69.340279,16.014462,59656.70,58564.44,9.5312,276.36,19.5938,-105
0:17:31,1357,14:21:20,4080.80,69.340508,16.014416,59564.79,57742.83,9.5469,276.59,19.5781,-105
0:17:33,1358,14:21:22,4090.90,69.340759,16.014332,59472.03,57742.83,9.5859,276.97,19.4844,-105
0:17:35,1359,14:21:25,4103.20,69.341095,16.014429,59406.20,57742.83,9.5234,276.63,19.3906,-107
0:17:37,1360,14:21:27,4112.20,69.341316,16.014387,59332.07,57742.83,9.4922,276.03,19.3594,-108
0:17:39,1361,14:21:29,4122.40,69.341530,16.014330,59239.83,57742.83,9.4922,276.03,19.3594,-104
0:17:41,1362,14:21:31,4132.20,69.341759,16.014185,59135.48,58564.44,9.4844,276.63,19.3125,-108
0:17:44,1363,14:21:33,4143.40,69.341995,16.014101,59023.23,58564.44,9.5781,277.16,19.2656,-107
0:17:46,1364,14:21:36,4156.50,69.342308,16.014193,58905.21,59407.97,9.5000,276.47,19.2344,-103
0:17:48,1365,14:21:38,4172.20,69.342491,16.014240,58827.45,59407.97,9.3437,276.04,19.1875,-110
0:17:50,1366,14:21:40,4181.80,69.342659,16.014194,58740.74,58564.44,9.1719,274.92,19.1406,-108
0:17:52,1367,14:21:42,4192.40,69.342819,16.014124,58664.67,59407.97,9.0391,275.32,19.0781,-115
0:17:54,1368,14:21:44,4200.70,69.342979,16.014063,58601.27,59407.97,8.9766,275.47,19.0156,-103
0:17:57,1369,14:21:46,4209.30,69.343170,16.014168,58531.78,59407.97,9.0859,275.05,18.9688,-110
0:17:59,1370,14:21:49,4221.00,69.343521,16.014297,58462.59,58564.44,9.0937,275.05,18.9375,-104
0:18:1,1371,14:21:51,4229.20,69.343704,16.014284,58385.64,59407.97,9.2109,275.83,18.9219,-104
0:18:3,1372,14:21:53,4239.20,69.343925,16.014257,58313.36,59407.97,9.2344,277.12,18.8438,-113
0:18:5,1373,14:21:55,4246.80,69.344154,16.014334,58227.01,59407.97,9.2344,277.61,18.7813,-102
0:18:8,1374,14:21:57,4257.40,69.344345,16.014380,58140.00,60274.32,9.0937,277.27,18.7656,-102
0:18:10,1375,14:22:0,4268.20,69.344643,16.014423,58054.96,60274.32,8.8828,276.76,18.6875,-113
0:18:12,1376,14:22:2,4284.30,69.344856,16.014437,57949.81,60274.32,8.8047,277.63,18.6406,-103
0:18:14,1377,14:22:4,4295.60,69.345093,16.014540,57851.30,59407.97,8.8047,277.63,18.6406,-110
0:18:16,1378,14:22:6,4305.80,69.345329,16.014647,57755.83,59407.97,8.5859,276.61,18.6719,-106
0:18:18,1379,14:22:8,4315.80,69.345596,16.014639,57671.39,59407.97,8.2187,276.63,18.5469,-108
0:18:21,1380,14:22:10,4324.70,69.345863,16.014633,57591.67,59407.97,8.0547,276.55,18.4688,-113
0:18:25,1382,14:22:15,4348.10,69.346359,16.014767,57432.42,60274.32,7.9727,273.99,18.2500,-105
0:18:27,1383,14:22:17,4359.30,69.346565,16.014864,57336.85,60274.32,7.9727,273.19,18.1719,-127
0:18:29,1384,14:22:19,4368.50,69.346802,16.014914,57250.31,61164.41,7.9375,273.17,18.1250,-108
0:18:31,1385,14:22:21,4376.30,69.346992,16.014956,57147.86,62079.13,7.9805,274.37,18.0156,-103
0:18:34,1386,14:22:23,4385.90,69.347260,16.014904,57047.92,62079.13,8.0156,273.37,17.9531,-107
0:18:36,1387,14:22:26,4398.30,69.347687,16.014917,56985.65,61164.41,8.0234,272.95,17.9844,-132
0:18:38,1388,14:22:28,4408.20,69.347977,16.014914,56908.93,61164.41,7.9453,271.75,17.9063,-114
0:18:40,1389,14:22:30,4417.20,69.348190,16.014872,56833.75,61164.41,7.9414,269.74,17.7813,-106
0:18:42,1390,14:22:32,4431.10,69.348412,16.014936,56705.02,61164.41,7.9727,267.62,17.7656,-103
0:18:45,1391,14:22:34,4442.00,69.348602,16.015038,56631.07,61164.41,7.9102,266.08,17.7344,-104
0:18:47,1392,14:22:37,4451.00,69.348900,16.015217,56575.42,61164.41,7.8906,263.77,17.6406,-107
0:18:49,1393,14:22:39,4463.50,69.349113,16.015200,56509.98,61164.41,7.8906,263.77,17.6406,-107
0:18:51,1394,14:22:41,4471.80,69.349373,16.015224,56439.56,61164.41,7.9180,259.96,17.5469,-107
0:18:53,1395,14:22:43,4482.10,69.349609,16.015297,56349.35,62079.13,7.9961,257.14,17.5313,-103
0:18:55,1396,14:22:45,4492.20,69.349815,16.015354,56256.36,62079.13,7.9805,255.92,17.5000,-110
0:18:58,1397,14:22:47,4506.90,69.350090,16.015360,56123.73,63019.71,8.1016,254.13,17.4688,-104
0:19:0,1398,14:22:50,4519.90,69.350494,16.015083,56045.85,63019.71,7.8828,258.36,17.3594,-109
0:19:2,1399,14:22:52,4533.70,69.350761,16.014902,55972.47,63019.71,7.6562,257.08,17.2188,-115
0:19:4,1400,14:22:54,4541.40,69.351051,16.014822,55907.62,63019.71,7.6562,257.08,17.2188,-108
0:19:6,1401,14:22:56,4550.20,69.351303,16.014771,55837.03,63987.16,7.5312,256.77,17.1719,-106
0:19:9,1402,14:22:58,4559.40,69.351570,16.014832,55754.40,63987.16,7.5078,255.25,17.0625,-108
0:19:11,1403,14:23:1,4570.40,69.351913,16.014868,55657.23,64982.63,7.5078,255.77,17.0156,-104
0:19:13,1404,14:23:3,4582.90,69.352127,16.014887,55604.54,64982.63,7.5547,254.88,16.9688,-110
0:19:15,1405,14:23:5,4592.00,69.352371,16.014917,55537.84,64982.63,7.5859,253.54,16.9219,-116
0:19:17,1406,14:23:7,4599.60,69.352661,16.014887,55477.25,66007.36,7.6133,251.48,16.8438,-107
0:19:19,1407,14:23:9,4607.70,69.352928,16.014967,55400.22,66007.36,7.5977,250.58,16.8281,-108
0:19:22,1408,14:23:11,4617.10,69.353165,16.015018,55322.53,66007.36,7.5977,250.58,16.8281,-115
0:19:24,1409,14:23:14,4625.60,69.353561,16.015020,55261.24,67062.63,7.6406,249.73,16.8281,-120
0:19:26,1410,14:23:16,4638.70,69.353836,16.014959,55182.88,67062.63,7.6094,247.91,16.7969,-108
0:19:28,1411,14:23:18,4646.30,69.354111,16.014980,55112.47,68149.96,7.5430,249.03,16.7188,-113
0:19:32,1413,14:23:22,4666.70,69.354584,16.014982,54946.21,67062.63,7.5117,249.47,16.6406,-105
0:19:35,1414,14:23:24,4675.00,69.354828,16.015015,54855.22,68149.96,7.5742,251.27,16.6094,-106
0:19:37,1415,14:23:27,4690.00,69.355232,16.014996,54777.09,68149.96,7.6016,252.05,16.5313,-123
0:19:39,1416,14:23:29,4702.30,69.355507,16.015038,54680.74,68149.96,7.6016,252.05,16.5313,-108
0:19:41,1417,14:23:31,4711.80,69.355751,16.015127,54595.84,69270.82,7.5195,252.29,16.3906,-106
0:19:43,1418,14:23:33,4720.20,69.356018,16.015078,54528.08,68149.96,7.6758,251.55,16.3438,-113
0:19:46,1419,14:23:35,4729.50,69.356255,16.015085,54445.03,68149.96,7.7227,250.30,16.3594,-112
0:19:48,1420,14:23:38,4739.70,69.356598,16.015127,54374.78,70426.52,7.8477,249.62,16.2813,-112
0:19:50,1421,14:23:40,4753.80,69.356834,16.015236,54276.45,70426.52,7.9648,249.12,16.2031,-123
0:19:52,1422,14:23:42,4766.30,69.357079,16.015236,54193.80,70426.52,8.1094,248.03,16.1719,-111
0:19:54,1423,14:23:44,4775.80,69.357338,16.015362,54131.28,70426.52,8.2109,247.19,16.0781,-108
0:19:56,1424,14:23:46,4785.50,69.357613,16.015360,54061.39,69270.82,8.2109,247.19,16.0781,-120
0:19:59,1425,14:23:48,4795.90,69.357872,16.015354,53983.68,68149.96,8.1953,246.42,15.9844,-119
0:20:1,1426,14:23:51,4806.70,69.358246,16.015362,53916.15,69270.82,8.1641,246.19,15.9609,-104
0:20:3,1427,14:23:53,4820.30,69.358513,16.015394,53830.33,68149.96,8.0000,247.88,15.8984,-107
0:20:5,1428,14:23:55,4829.10,69.358757,16.015369,53768.07,68149.96,7.9531,248.18,15.7891,-105
0:20:7,1429,14:23:57,4838.20,69.359039,16.015444,53689.47,68149.96,7.7773,248.22,15.7266,-105
0:20:10,1430,14:23:59,4848.40,69.359314,16.015493,53618.48,68149.96,7.6211,246.89,15.6875,-129
0:20:12,1431,14:24:1,4859.80,69.359543,16.015499,53537.04,67062.63,7.6211,246.89,15.6875,-105
0:20:14,1432,14:24:4,4873.80,69.359909,16.015543,53458.83,68149.96,7.4922,246.38,15.6016,-107
0:20:16,1433,14:24:6,4881.30,69.360176,16.015484,53392.91,68149.96,7.3320,245.74,15.5469,-110
0:20:18,1434,14:24:8,4890.90,69.360420,16.015537,53326.50,67062.63,7.2695,245.46,15.5312,-105
0:20:20,1435,14:24:10,4899.50,69.360657,16.015606,53250.56,67062.63,7.2070,245.02,15.4922,-110
0:20:23,1436,14:24:12,4909.80,69.360924,16.015678,53185.73,68149.96,7.2500,246.04,15.4062,-109
0:20:25,1437,14:24:15,4916.70,69.361290,16.015812,53109.96,67062.63,7.1367,246.77,15.3047,-115
0:20:27,1438,14:24:17,4926.90,69.361511,16.015806,53044.51,67062.63,7.1211,245.59,15.2969,-108
0:20:29,1439,14:24:19,4933.40,69.361778,16.015862,52976.93,66007.36,7.0117,244.61,15.2734,-105
0:20:31,1440,14:24:21,4942.60,69.362038,16.015940,52896.26,67062.63,6.8984,244.65,15.2109,-115
0:20:36,1442,14:24:25,4957.90,69.362587,16.015917,52767.21,67062.63,6.8320,243.85,15.0625,-112
0:20:38,1443,14:24:28,4971.50,69.362953,16.015903,52691.66,67062.63,6.7656,244.32,15.0391,-104
0:20:40,1444,14:24:30,4980.30,69.363235,16.015825,52624.68,69270.82,6.7656,244.25,15.0234,-102
0:20:42,1445,14:24:32,4988.90,69.363525,16.015816,52560.17,69270.82,6.7812,243.14,14.9766,-114
0:20:47,1447,14:24:36,5004.80,69.364014,16.015755,52434.83,71619.10,6.8086,242.98,14.8984,-107
0:20:49,1448,14:24:39,5015.70,69.364380,16.015862,52366.82,71619.10,6.8711,242.37,14.8516,-102
0:20:51,1449,14:24:41,5029.50,69.364655,16.015905,52289.31,71619.10,6.9180,242.52,14.8203,-103
0:20:53,1450,14:24:43,5040.10,69.364929,16.016029,52220.96,71619.10,6.9961,242.69,14.7578,-109
0:20:55,1451,14:24:45,5048.40,69.365211,16.016024,52147.83,71619.10,7.0859,242.83,14.6875,-108
0:21:0,1453,14:24:49,5067.00,69.365784,16.016094,51999.46,70426.52,7.1133,243.85,14.6250,-107
0:21:2,1454,14:24:52,5077.80,69.366196,16.016026,51923.33,70426.52,7.1445,244.27,14.5547,-114
0:21:4,1455,14:24:54,5092.60,69.366440,16.016104,51840.52,70426.52,7.1875,244.77,14.5000,-111
0:21:6,1456,14:24:56,5101.10,69.366707,16.016033,51771.77,70426.52,7.0781,244.13,14.4141,-114
0:21:8,1457,14:24:58,5108.20,69.367012,16.016018,51692.11,70426.52,7.1094,244.20,14.4219,-110
0:21:10,1458,14:25:0,5118.30,69.367264,16.016123,51625.52,70426.52,7.0781,243.80,14.3828,-108
0:21:13,1459,14:25:2,5128.90,69.367500,16.016115,51557.66,70426.52,7.2461,243.08,14.3672,-108
0:21:15,1460,14:25:5,5143.20,69.367897,16.016150,51474.19,71619.10,7.2930,242.81,14.3125,-107
0:21:21,1463,14:25:11,5172.20,69.368713,16.016249,51251.39,72849.94,7.5273,242.29,14.2109,-103
0:21:24,1464,14:25:13,5182.30,69.368950,16.016159,51181.23,72849.94,7.5547,241.30,14.2031,-108
0:21:26,1465,14:25:16,5191.80,69.369331,16.016232,51105.35,72849.94,7.5039,241.33,14.1016,-123
0:21:28,1466,14:25:18,5206.90,69.369606,16.016199,51025.75,74121.30,7.4727,241.40,13.9922,-107
0:21:30,1467,14:25:20,5213.70,69.369858,16.016285,50965.15,75434.96,7.5586,241.16,13.8047,-105
0:21:32,1468,14:25:22,5221.80,69.370125,16.016247,50894.23,76793.17,7.5742,239.85,13.7500,-109
0:21:34,1469,14:25:24,5231.50,69.370399,16.016169,50812.34,78198.24,7.5742,239.85,13.7500,-111
0:21:39,1471,14:25:29,5248.10,69.371033,16.016121,50669.97,81158.97,7.7422,238.35,13.6328,-104
0:21:41,1472,14:25:31,5262.60,69.371307,16.016039,50590.79,82720.08,7.7070,238.53,13.5625,-108
0:21:43,1473,14:25:33,5272.00,69.371552,16.016058,50522.28,82720.08,7.7227,237.76,13.5234,-103
0:21:45,1474,14:25:35,5283.20,69.371834,16.016022,50435.85,84338.82,7.7500,236.74,13.4531,-103
0:21:48,1475,14:25:37,5293.90,69.372139,16.015997,50367.16,84338.82,7.7344,236.92,13.4062,-111
0:21:50,1476,14:25:40,5303.20,69.372551,16.015902,50302.69,86018.80,7.7773,236.93,13.3203,-103
0:21:52,1477,14:25:42,5317.70,69.372787,16.015860,50227.20,86018.80,7.7773,236.93,13.3203,-111
